,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function,Amount
443,1613090000000,San Lorenzo Unified,7,127,544,230,72,61309,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4096139.2299999986
444,1613090000000,San Lorenzo Unified,7,127,544,230,72,61309,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2003454.12
445,1613090000000,San Lorenzo Unified,9,2,41,6,6,61309,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3262646.66
446,1613090000000,San Lorenzo Unified,9,2,41,6,6,61309,5900,Communications                                                                                                                                                                                                                                            ,34810.090000000004
447,1613090000000,San Lorenzo Unified,9,2,41,6,6,61309,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,43746.29
448,1613090000000,San Lorenzo Unified,9,2,41,6,6,61309,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,176619.11000000004
449,1613090000000,San Lorenzo Unified,9,2,41,6,6,61309,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4096139.2299999986
450,1613090000000,San Lorenzo Unified,9,2,41,6,6,61309,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2003454.12
451,1750930000000,Dublin Unified,1,1,15,2,2,75093,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1483645.05
452,1750930000000,Dublin Unified,1,1,15,2,2,75093,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,292712.0299999999
453,1750930000000,Dublin Unified,1,1,15,2,2,75093,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,99284.2
454,1750930000000,Dublin Unified,1,1,15,2,2,75093,9200,Accounts Receivable                                                                                                                                                                                                                                       ,276435.0
455,1750930000000,Dublin Unified,2,85,1645,168,154,75093,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1483645.05
456,1750930000000,Dublin Unified,2,85,1645,168,154,75093,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,292712.0299999999
457,1750930000000,Dublin Unified,2,85,1645,168,154,75093,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,99284.2
458,1750930000000,Dublin Unified,2,85,1645,168,154,75093,9200,Accounts Receivable                                                                                                                                                                                                                                       ,276435.0
459,1750930000000,Dublin Unified,3,2,21,2,0,75093,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1483645.05
460,1750930000000,Dublin Unified,3,2,21,2,0,75093,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,292712.0299999999
461,1750930000000,Dublin Unified,3,2,21,2,0,75093,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,99284.2
462,1750930000000,Dublin Unified,3,2,21,2,0,75093,9200,Accounts Receivable                                                                                                                                                                                                                                       ,276435.0
463,1750930000000,Dublin Unified,4,28,349,56,40,75093,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1483645.05
464,1750930000000,Dublin Unified,4,28,349,56,40,75093,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,292712.0299999999
465,1750930000000,Dublin Unified,4,28,349,56,40,75093,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,99284.2
466,1750930000000,Dublin Unified,4,28,349,56,40,75093,9200,Accounts Receivable                                                                                                                                                                                                                                       ,276435.0
467,1750930000000,Dublin Unified,5,67,501,110,46,75093,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1483645.05
468,1750930000000,Dublin Unified,5,67,501,110,46,75093,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,292712.0299999999
469,1750930000000,Dublin Unified,5,67,501,110,46,75093,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,99284.2
470,1750930000000,Dublin Unified,5,67,501,110,46,75093,9200,Accounts Receivable                                                                                                                                                                                                                                       ,276435.0
471,1750930000000,Dublin Unified,6,38,267,70,38,75093,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1483645.05
472,1750930000000,Dublin Unified,6,38,267,70,38,75093,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,292712.0299999999
473,1750930000000,Dublin Unified,6,38,267,70,38,75093,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,99284.2
474,1750930000000,Dublin Unified,6,38,267,70,38,75093,9200,Accounts Receivable                                                                                                                                                                                                                                       ,276435.0
475,1750930000000,Dublin Unified,7,202,1354,392,226,75093,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1483645.05
476,1750930000000,Dublin Unified,7,202,1354,392,226,75093,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,292712.0299999999
477,1750930000000,Dublin Unified,7,202,1354,392,226,75093,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,99284.2
478,1750930000000,Dublin Unified,7,202,1354,392,226,75093,9200,Accounts Receivable                                                                                                                                                                                                                                       ,276435.0
479,1750930000000,Dublin Unified,9,12,63,24,16,75093,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1483645.05
480,1750930000000,Dublin Unified,9,12,63,24,16,75093,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,292712.0299999999
481,1750930000000,Dublin Unified,9,12,63,24,16,75093,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,99284.2
482,1750930000000,Dublin Unified,9,12,63,24,16,75093,9200,Accounts Receivable                                                                                                                                                                                                                                       ,276435.0
483,1751010000000,Pleasanton Unified,1,11,41,18,14,75101,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5264172.049999996
484,1751010000000,Pleasanton Unified,1,11,41,18,14,75101,2200,Classified Support Salaries                                                                                                                                                                                                                               ,182142.06
485,1751010000000,Pleasanton Unified,1,11,41,18,14,75101,9200,Accounts Receivable                                                                                                                                                                                                                                       ,15272799.12
486,1751010000000,Pleasanton Unified,2,337,1389,666,554,75101,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5264172.049999996
487,1751010000000,Pleasanton Unified,2,337,1389,666,554,75101,2200,Classified Support Salaries                                                                                                                                                                                                                               ,182142.06
488,1751010000000,Pleasanton Unified,2,337,1389,666,554,75101,9200,Accounts Receivable                                                                                                                                                                                                                                       ,15272799.12
489,1751010000000,Pleasanton Unified,3,4,25,10,4,75101,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5264172.049999996
490,1751010000000,Pleasanton Unified,3,4,25,10,4,75101,2200,Classified Support Salaries                                                                                                                                                                                                                               ,182142.06
491,1751010000000,Pleasanton Unified,3,4,25,10,4,75101,9200,Accounts Receivable                                                                                                                                                                                                                                       ,15272799.12
492,1751010000000,Pleasanton Unified,4,37,132,68,54,75101,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5264172.049999996
493,1751010000000,Pleasanton Unified,4,37,132,68,54,75101,2200,Classified Support Salaries                                                                                                                                                                                                                               ,182142.06
494,1751010000000,Pleasanton Unified,4,37,132,68,54,75101,9200,Accounts Receivable                                                                                                                                                                                                                                       ,15272799.12
495,1751010000000,Pleasanton Unified,5,124,465,226,104,75101,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5264172.049999996
496,1751010000000,Pleasanton Unified,5,124,465,226,104,75101,2200,Classified Support Salaries                                                                                                                                                                                                                               ,182142.06
497,1751010000000,Pleasanton Unified,5,124,465,226,104,75101,9200,Accounts Receivable                                                                                                                                                                                                                                       ,15272799.12
498,1751010000000,Pleasanton Unified,6,25,109,42,16,75101,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5264172.049999996
499,1751010000000,Pleasanton Unified,6,25,109,42,16,75101,2200,Classified Support Salaries                                                                                                                                                                                                                               ,182142.06
500,1751010000000,Pleasanton Unified,6,25,109,42,16,75101,9200,Accounts Receivable                                                                                                                                                                                                                                       ,15272799.12
501,1751010000000,Pleasanton Unified,7,749,2763,1382,934,75101,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5264172.049999996
502,1751010000000,Pleasanton Unified,7,749,2763,1382,934,75101,2200,Classified Support Salaries                                                                                                                                                                                                                               ,182142.06
503,1751010000000,Pleasanton Unified,7,749,2763,1382,934,75101,9200,Accounts Receivable                                                                                                                                                                                                                                       ,15272799.12
504,1751010000000,Pleasanton Unified,9,15,96,30,12,75101,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5264172.049999996
505,1751010000000,Pleasanton Unified,9,15,96,30,12,75101,2200,Classified Support Salaries                                                                                                                                                                                                                               ,182142.06
506,1751010000000,Pleasanton Unified,9,15,96,30,12,75101,9200,Accounts Receivable                                                                                                                                                                                                                                       ,15272799.12
507,2100250000000,Alpine County Office of Education,1,0,2,2,0,10025,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1156.24
508,2100250000000,Alpine County Office of Education,1,0,2,2,0,10025,9200,Accounts Receivable                                                                                                                                                                                                                                       ,550552.54
509,2613330000000,Alpine County Unified,1,0,2,2,0,61333,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1540.0
510,2613330000000,Alpine County Unified,1,0,2,2,0,61333,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,58953.2
511,3100330000000,Amador County Office of Education,2,1,1,1,0,10033,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,540283.7200000001
512,3100330000000,Amador County Office of Education,2,1,1,1,0,10033,9200,Accounts Receivable                                                                                                                                                                                                                                       ,159397.68
513,3100330000000,Amador County Office of Education,5,3,72,4,0,10033,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,540283.7200000001
514,3100330000000,Amador County Office of Education,5,3,72,4,0,10033,9200,Accounts Receivable                                                                                                                                                                                                                                       ,159397.68
515,3100330000000,Amador County Office of Education,7,23,190,12,0,10033,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,540283.7200000001
516,3100330000000,Amador County Office of Education,7,23,190,12,0,10033,9200,Accounts Receivable                                                                                                                                                                                                                                       ,159397.68
517,3739810000000,Amador County Unified,0,3,28,2,0,73981,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,388465.42
518,3739810000000,Amador County Unified,0,3,28,2,0,73981,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2456667.26
519,3739810000000,Amador County Unified,1,5,39,6,2,73981,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,388465.42
520,3739810000000,Amador County Unified,1,5,39,6,2,73981,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2456667.26
521,3739810000000,Amador County Unified,3,0,3,2,0,73981,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,388465.42
522,3739810000000,Amador County Unified,3,0,3,2,0,73981,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2456667.26
523,3739810000000,Amador County Unified,4,4,11,8,4,73981,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,388465.42
524,3739810000000,Amador County Unified,4,4,11,8,4,73981,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2456667.26
525,3739810000000,Amador County Unified,5,67,215,110,16,73981,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,388465.42
526,3739810000000,Amador County Unified,5,67,215,110,16,73981,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2456667.26
527,3739810000000,Amador County Unified,6,2,6,4,0,73981,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,388465.42
528,3739810000000,Amador County Unified,6,2,6,4,0,73981,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2456667.26
529,3739810000000,Amador County Unified,7,259,990,438,106,73981,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,388465.42
530,3739810000000,Amador County Unified,7,259,990,438,106,73981,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2456667.26
531,3739810000000,Amador County Unified,9,11,57,16,6,73981,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,388465.42
532,3739810000000,Amador County Unified,9,11,57,16,6,73981,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2456667.26
533,4100410000000,Butte County Office of Education,1,5,55,8,0,10041,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5609469.019999996
534,4100410000000,Butte County Office of Education,1,5,55,8,0,10041,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,67197.09
535,4100410000000,Butte County Office of Education,1,5,55,8,0,10041,5900,Communications                                                                                                                                                                                                                                            ,72931.67
536,4100410000000,Butte County Office of Education,1,5,55,8,0,10041,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,173267.86
537,4100410000000,Butte County Office of Education,1,5,55,8,0,10041,9200,Accounts Receivable                                                                                                                                                                                                                                       ,14555118.78
538,4100410000000,Butte County Office of Education,2,1,15,4,0,10041,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5609469.019999996
539,4100410000000,Butte County Office of Education,2,1,15,4,0,10041,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,67197.09
540,4100410000000,Butte County Office of Education,2,1,15,4,0,10041,5900,Communications                                                                                                                                                                                                                                            ,72931.67
541,4100410000000,Butte County Office of Education,2,1,15,4,0,10041,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,173267.86
542,4100410000000,Butte County Office of Education,2,1,15,4,0,10041,9200,Accounts Receivable                                                                                                                                                                                                                                       ,14555118.78
543,4100410000000,Butte County Office of Education,4,1,2,1,0,10041,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5609469.019999996
544,4100410000000,Butte County Office of Education,4,1,2,1,0,10041,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,67197.09
545,4100410000000,Butte County Office of Education,4,1,2,1,0,10041,5900,Communications                                                                                                                                                                                                                                            ,72931.67
546,4100410000000,Butte County Office of Education,4,1,2,1,0,10041,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,173267.86
547,4100410000000,Butte County Office of Education,4,1,2,1,0,10041,9200,Accounts Receivable                                                                                                                                                                                                                                       ,14555118.78
548,4100410000000,Butte County Office of Education,5,23,217,26,0,10041,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5609469.019999996
549,4100410000000,Butte County Office of Education,5,23,217,26,0,10041,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,67197.09
550,4100410000000,Butte County Office of Education,5,23,217,26,0,10041,5900,Communications                                                                                                                                                                                                                                            ,72931.67
551,4100410000000,Butte County Office of Education,5,23,217,26,0,10041,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,173267.86
552,4100410000000,Butte County Office of Education,5,23,217,26,0,10041,9200,Accounts Receivable                                                                                                                                                                                                                                       ,14555118.78
553,4100410000000,Butte County Office of Education,6,1,11,2,0,10041,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5609469.019999996
554,4100410000000,Butte County Office of Education,6,1,11,2,0,10041,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,67197.09
555,4100410000000,Butte County Office of Education,6,1,11,2,0,10041,5900,Communications                                                                                                                                                                                                                                            ,72931.67
556,4100410000000,Butte County Office of Education,6,1,11,2,0,10041,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,173267.86
557,4100410000000,Butte County Office of Education,6,1,11,2,0,10041,9200,Accounts Receivable                                                                                                                                                                                                                                       ,14555118.78
558,4100410000000,Butte County Office of Education,7,103,669,182,22,10041,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5609469.019999996
559,4100410000000,Butte County Office of Education,7,103,669,182,22,10041,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,67197.09
560,4100410000000,Butte County Office of Education,7,103,669,182,22,10041,5900,Communications                                                                                                                                                                                                                                            ,72931.67
561,4100410000000,Butte County Office of Education,7,103,669,182,22,10041,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,173267.86
562,4100410000000,Butte County Office of Education,7,103,669,182,22,10041,9200,Accounts Receivable                                                                                                                                                                                                                                       ,14555118.78
563,4100410000000,Butte County Office of Education,9,3,28,6,0,10041,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5609469.019999996
564,4100410000000,Butte County Office of Education,9,3,28,6,0,10041,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,67197.09
565,4100410000000,Butte County Office of Education,9,3,28,6,0,10041,5900,Communications                                                                                                                                                                                                                                            ,72931.67
566,4100410000000,Butte County Office of Education,9,3,28,6,0,10041,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,173267.86
567,4100410000000,Butte County Office of Education,9,3,28,6,0,10041,9200,Accounts Receivable                                                                                                                                                                                                                                       ,14555118.78
568,4614080000000,Biggs Unified,1,1,4,2,0,61408,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,20052.93
569,4614080000000,Biggs Unified,1,1,4,2,0,61408,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,73802.83
570,4614080000000,Biggs Unified,1,1,4,2,0,61408,5100,Subagreements for Services                                                                                                                                                                                                                                ,75156.61
571,4614080000000,Biggs Unified,1,1,4,2,0,61408,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2290365.08
572,4614080000000,Biggs Unified,1,1,4,2,0,61408,9200,Accounts Receivable                                                                                                                                                                                                                                       ,141110.7
573,4614080000000,Biggs Unified,2,1,1,1,1,61408,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,20052.93
574,4614080000000,Biggs Unified,2,1,1,1,1,61408,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,73802.83
575,4614080000000,Biggs Unified,2,1,1,1,1,61408,5100,Subagreements for Services                                                                                                                                                                                                                                ,75156.61
576,4614080000000,Biggs Unified,2,1,1,1,1,61408,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2290365.08
577,4614080000000,Biggs Unified,2,1,1,1,1,61408,9200,Accounts Receivable                                                                                                                                                                                                                                       ,141110.7
578,4614080000000,Biggs Unified,5,13,66,26,4,61408,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,20052.93
579,4614080000000,Biggs Unified,5,13,66,26,4,61408,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,73802.83
580,4614080000000,Biggs Unified,5,13,66,26,4,61408,5100,Subagreements for Services                                                                                                                                                                                                                                ,75156.61
