CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
19643000000000,Bassett Unified,7,4,55,280,98
19643000000000,Bassett Unified,9,0,14,34,10
19643000000000,Bellflower Unified,1,0,54,4,0
19643000000000,Bellflower Unified,2,36,505,70,46
19643000000000,Bellflower Unified,3,14,128,26,2
19643000000000,Bellflower Unified,4,56,581,114,72
19643000000000,Bellflower Unified,5,672,8262,1768,560
19643000000000,Bellflower Unified,6,164,1795,320,64
19643000000000,Bellflower Unified,7,140,1486,280,98
19643000000000,Bellflower Unified,9,17,330,34,10
19643100000000,Beverly Hills Unified,2,54,529,98,70
19643100000000,Beverly Hills Unified,4,9,41,18,8
19643100000000,Beverly Hills Unified,5,40,319,70,30
19643100000000,Beverly Hills Unified,6,28,142,52,30
19643100000000,Beverly Hills Unified,7,322,3067,594,392
19643100000000,Beverly Hills Unified,9,3,95,4,4
19643300000000,Bonita Unified,0,15,202,26,12
19643300000000,Bonita Unified,1,3,22,6,2
19643300000000,Bonita Unified,2,38,528,68,48
19643300000000,Bonita Unified,4,9,236,20,16
19643300000000,Bonita Unified,5,413,5108,750,304
19643300000000,Bonita Unified,6,35,317,60,20
19643300000000,Bonita Unified,7,281,3210,526,258
19643300000000,Bonita Unified,9,43,508,78,36
19643400000000,Burbank Unified,0,8,166,16,2
19643400000000,Burbank Unified,2,82,865,162,116
19643400000000,Burbank Unified,3,1,22,2,0
19643400000000,Burbank Unified,4,83,634,160,92
19643400000000,Burbank Unified,5,716,6374,1230,288
19643400000000,Burbank Unified,6,52,448,92,26
19643400000000,Burbank Unified,7,704,7289,1350,596
19643400000000,Burbank Unified,9,32,494,56,24
19643500000000,Castaic Union,1,0,2,6,0
19643500000000,Castaic Union,2,0,107,90,52
19643500000000,Castaic Union,3,0,5,30,6
19643500000000,Castaic Union,4,0,84,36,18
19643500000000,Castaic Union,5,0,1043,2174,666
19643500000000,Castaic Union,6,0,61,522,154
19643500000000,Castaic Union,7,0,1180,96,40
19643500000000,Castaic Union,9,0,86,42,12
19643500000000,Centinela Valley Union High,0,71,412,10,8
19643500000000,Centinela Valley Union High,1,8,26,6,0
19643500000000,Centinela Valley Union High,2,51,177,90,52
19643500000000,Centinela Valley Union High,3,17,66,30,6
19643500000000,Centinela Valley Union High,4,17,69,36,18
19643500000000,Centinela Valley Union High,5,1374,5492,2174,666
19643500000000,Centinela Valley Union High,6,380,1224,522,154
19643500000000,Centinela Valley Union High,7,81,267,96,40
19643500000000,Centinela Valley Union High,9,30,145,42,12
19643800000000,Charter Oak Unified,1,2,31,4,2
19643800000000,Charter Oak Unified,2,18,233,34,26
19643800000000,Charter Oak Unified,3,1,22,2,0
19643800000000,Charter Oak Unified,4,10,124,20,8
19643800000000,Charter Oak Unified,5,313,3261,602,240
19643800000000,Charter Oak Unified,6,14,170,26,10
19643800000000,Charter Oak Unified,7,106,1167,208,76
19643800000000,Charter Oak Unified,9,20,150,40,20
19643900000000,Claremont Unified,0,22,219,34,20
19643900000000,Claremont Unified,1,4,15,8,6
19643900000000,Claremont Unified,2,62,639,122,102
19643900000000,Claremont Unified,3,1,14,2,0
19643900000000,Claremont Unified,4,7,105,14,10
19643900000000,Claremont Unified,5,236,2801,452,276
19643900000000,Claremont Unified,6,30,384,58,34
19643900000000,Claremont Unified,7,232,2493,438,302
19643900000000,Claremont Unified,9,28,376,52,32
19644400000000,Covina-Valley Unified,1,2,39,4,0
19644400000000,Covina-Valley Unified,2,65,652,264,220
19644400000000,Covina-Valley Unified,3,5,32,16,2
19644400000000,Covina-Valley Unified,4,36,339,80,58
19644400000000,Covina-Valley Unified,5,861,9477,1996,970
19644400000000,Covina-Valley Unified,6,45,371,310,160
19644400000000,Covina-Valley Unified,7,140,1278,494,314
19644400000000,Covina-Valley Unified,9,2,70,14,4
19644400000000,Culver City Unified,1,2,18,4,0
19644400000000,Culver City Unified,2,68,706,264,220
19644400000000,Culver City Unified,3,3,28,16,2
19644400000000,Culver City Unified,4,8,117,80,58
19644400000000,Culver City Unified,5,221,2676,1996,970
19644400000000,Culver City Unified,6,118,1087,310,160
19644400000000,Culver City Unified,7,126,1763,494,314
19644400000000,Culver City Unified,9,4,361,14,4
19644500000000,Downey Unified,1,10,52,18,2
19644500000000,Downey Unified,2,55,413,112,96
19644500000000,Downey Unified,3,3,51,6,4
19644500000000,Downey Unified,4,28,229,60,34
19644500000000,Downey Unified,5,1848,20002,3668,1442
19644500000000,Downey Unified,6,64,650,126,44
19644500000000,Downey Unified,7,142,1211,284,142
19644500000000,Downey Unified,9,4,90,6,2
19644700000000,Duarte Unified,0,1,13,2,0
19644700000000,Duarte Unified,1,1,6,2,0
19644700000000,Duarte Unified,2,14,128,30,12
19644700000000,Duarte Unified,4,19,164,36,20
19644700000000,Duarte Unified,5,303,2958,574,144
19644700000000,Duarte Unified,6,25,204,58,24
19644700000000,Duarte Unified,7,37,340,74,32
19644700000000,Duarte Unified,9,5,77,10,2
19645200000000,El Monte Union High,1,5,13,8,4
19645200000000,El Monte Union High,2,493,1833,900,670
19645200000000,El Monte Union High,3,2,3,4,2
19645200000000,El Monte Union High,4,4,12,8,6
19645200000000,El Monte Union High,5,1910,7262,3076,1074
19645200000000,El Monte Union High,6,5,24,10,2
19645200000000,El Monte Union High,7,31,150,52,18
19645200000000,El Monte Union High,9,21,91,44,30
19645300000000,El Rancho Unified,0,2,8,2,0
19645300000000,El Rancho Unified,1,1,11,2,0
19645300000000,El Rancho Unified,2,5,29,8,6
19645300000000,El Rancho Unified,4,3,34,6,6
19645300000000,El Rancho Unified,5,795,8930,1416,560
19645300000000,El Rancho Unified,6,2,29,4,2
19645300000000,El Rancho Unified,7,9,82,12,2
19645300000000,El Rancho Unified,9,1,5,2,0
19645400000000,El Segundo Unified,1,4,17,8,0
19645400000000,El Segundo Unified,2,19,234,34,30
19645400000000,El Segundo Unified,3,1,21,2,2
19645400000000,El Segundo Unified,4,11,52,22,20
19645400000000,El Segundo Unified,5,13,268,20,6
19645400000000,El Segundo Unified,6,16,147,34,16
19645400000000,El Segundo Unified,7,238,2308,476,330
19645400000000,El Segundo Unified,9,34,427,68,46
19645700000000,Glendale Unified,1,6,46,10,2
19645700000000,Glendale Unified,2,290,3102,572,466
19645700000000,Glendale Unified,3,5,26,10,10
19645700000000,Glendale Unified,4,183,1682,312,178
19645700000000,Glendale Unified,5,534,6041,880,276
19645700000000,Glendale Unified,6,24,337,42,16
19645700000000,Glendale Unified,7,1265,14391,2282,1128
19645700000000,Glendale Unified,9,15,543,26,6
19645800000000,Glendora Unified,0,0,7,4,0
19645800000000,Glendora Unified,1,3,19,8,4
19645800000000,Glendora Unified,2,34,513,82,50
19645800000000,Glendora Unified,3,2,13,6,0
19645800000000,Glendora Unified,4,19,177,42,34
19645800000000,Glendora Unified,5,243,3206,600,176
19645800000000,Glendora Unified,6,13,110,38,10
19645800000000,Glendora Unified,7,310,3373,810,318
19645800000000,Glendora Unified,9,28,315,52,26
19645800000000,Gorman Elementary,0,3,40,4,0
19645800000000,Gorman Elementary,1,2,19,8,4
19645800000000,Gorman Elementary,2,7,91,82,50
19645800000000,Gorman Elementary,3,2,6,6,0
19645800000000,Gorman Elementary,4,2,35,42,34
19645800000000,Gorman Elementary,5,59,610,600,176
19645800000000,Gorman Elementary,6,6,98,38,10
19645800000000,Gorman Elementary,7,93,1144,810,318
19645800000000,Gorman Elementary,9,0,7,52,26
19645900000000,Hawthorne,2,9,178,18,18
19645900000000,Hawthorne,3,1,121,2,2
19645900000000,Hawthorne,4,5,144,10,8
19645900000000,Hawthorne,5,81,6255,160,112
19645900000000,Hawthorne,6,10,1843,20,12
19645900000000,Hawthorne,7,3,191,4,4
19645900000000,Hawthorne,9,2,39,4,4
19646300000000,Hughes-Elizabeth Lakes Union Elementary,0,0,4,4,2
19646300000000,Hughes-Elizabeth Lakes Union Elementary,1,0,1,1,0
19646300000000,Hughes-Elizabeth Lakes Union Elementary,2,0,1,2,2
19646300000000,Hughes-Elizabeth Lakes Union Elementary,5,0,47,840,264
19646300000000,Hughes-Elizabeth Lakes Union Elementary,6,0,1,265,73
19646300000000,Hughes-Elizabeth Lakes Union Elementary,9,0,7,2,0
19646300000000,Inglewood Unified,0,3,31,4,2
19646300000000,Inglewood Unified,1,3,93,2,0
19646300000000,Inglewood Unified,2,2,41,4,4
19646300000000,Inglewood Unified,3,4,58,6,0
19646300000000,Inglewood Unified,4,3,40,6,2
19646300000000,Inglewood Unified,5,500,7670,840,264
19646300000000,Inglewood Unified,6,313,5447,530,146
19646300000000,Inglewood Unified,9,1,45,2,0
19646600000000,La Canada Unified,1,2,9,4,0
19646600000000,La Canada Unified,2,81,1068,160,140
19646600000000,La Canada Unified,5,43,468,84,44
19646600000000,La Canada Unified,7,214,2141,416,322
19646600000000,La Canada Unified,9,22,285,44,42
19646800000000,Las Virgenes Unified,1,3,78,8,0
19646800000000,Las Virgenes Unified,2,58,768,118,80
19646800000000,Las Virgenes Unified,3,3,15,6,2
19646800000000,Las Virgenes Unified,4,8,96,16,12
19646800000000,Las Virgenes Unified,5,92,1113,142,68
19646800000000,Las Virgenes Unified,6,23,258,38,24
19646800000000,Las Virgenes Unified,7,800,8593,1500,944
19646800000000,Las Virgenes Unified,9,15,330,30,24
19646900000000,Lawndale Elementary,0,2,92,4,4
19646900000000,Lawndale Elementary,2,10,305,20,20
19646900000000,Lawndale Elementary,3,1,56,2,2
19646900000000,Lawndale Elementary,5,86,4736,150,150
19646900000000,Lawndale Elementary,6,11,620,20,20
19646900000000,Lawndale Elementary,7,6,297,12,12
19647100000000,Lennox,0,1,218,2,2
19647100000000,Lennox,2,1,25,2,2
19647100000000,Lennox,5,256,6410,482,466
19647300000000,Long Beach Unified,0,34,1448,456,176
19647300000000,Long Beach Unified,1,11,143,220,108
19647300000000,Long Beach Unified,2,578,5921,4378,3026
19647300000000,Long Beach Unified,3,108,1281,416,150
19647300000000,Long Beach Unified,4,286,2639,2930,1860
19647300000000,Long Beach Unified,5,3613,44170,59852,28826
19647300000000,Long Beach Unified,6,1123,11446,8506,3754
19647300000000,Long Beach Unified,7,937,11153,8902,5228
19647300000000,Long Beach Unified,9,77,1508,518,310
19647300000000,Los Angeles Unified,0,192,3316,456,176
19647300000000,Los Angeles Unified,1,125,1507,220,108
19647300000000,Los Angeles Unified,2,1861,24361,4378,3026
19647300000000,Los Angeles Unified,3,132,2061,416,150
19647300000000,Los Angeles Unified,4,1310,12518,2930,1860
19647300000000,Los Angeles Unified,5,31396,476507,59852,28826
19647300000000,Los Angeles Unified,6,4030,56863,8506,3754
19647300000000,Los Angeles Unified,7,4079,63385,8902,5228
19647300000000,Los Angeles Unified,9,199,6165,518,310
19647700000000,Lowell Joint,3,0,9,8,4
19647700000000,Lowell Joint,4,0,30,2,0
19647700000000,Lowell Joint,5,0,2070,1722,732
19647700000000,Lowell Joint,6,0,44,114,28
19647700000000,Lowell Joint,7,0,897,10,4
19647700000000,Lynwood Unified,3,6,51,8,4
19647700000000,Lynwood Unified,4,1,5,2,0
19647700000000,Lynwood Unified,5,1085,13884,1722,732
19647700000000,Lynwood Unified,6,69,691,114,28
19647700000000,Lynwood Unified,7,4,119,10,4
19647900000000,Monrovia Unified,1,3,20,4,2
19647900000000,Monrovia Unified,2,24,214,36,30
19647900000000,Monrovia Unified,4,16,172,24,14
19647900000000,Monrovia Unified,5,297,3649,472,186
19647900000000,Monrovia Unified,6,45,425,66,24
19647900000000,Monrovia Unified,7,138,1304,238,148
19647900000000,Monrovia Unified,9,6,104,12,10
19648100000000,Montebello Unified,1,2,59,4,4
19648100000000,Montebello Unified,2,46,526,80,70
19648100000000,Montebello Unified,3,3,27,4,4
19648100000000,Montebello Unified,4,8,99,12,8
19648100000000,Montebello Unified,5,2525,27818,4004,1206
19648100000000,Montebello Unified,6,6,81,10,8
19648100000000,Montebello Unified,7,53,362,82,36
19648100000000,Montebello Unified,9,6,60,10,4
19648400000000,Norwalk-La Mirada Unified,0,2,64,6,6
19648400000000,Norwalk-La Mirada Unified,1,2,41,4,0
19648400000000,Norwalk-La Mirada Unified,2,54,681,92,64
19648400000000,Norwalk-La Mirada Unified,3,11,98,18,6
19648400000000,Norwalk-La Mirada Unified,4,42,548,82,48
19648400000000,Norwalk-La Mirada Unified,5,1248,15034,2186,718
19648400000000,Norwalk-La Mirada Unified,6,51,467,86,18
19648400000000,Norwalk-La Mirada Unified,7,180,1805,324,116
19648400000000,Norwalk-La Mirada Unified,9,17,222,30,22
19648600000000,Palmdale Elementary,0,10,88,2,2
19648600000000,Palmdale Elementary,1,12,208,8,0
19648600000000,Palmdale Elementary,2,4,149,4,2
19648600000000,Palmdale Elementary,3,1,35,2,0
19648600000000,Palmdale Elementary,5,431,15954,198,22
19648600000000,Palmdale Elementary,6,103,3654,40,6
19648600000000,Palmdale Elementary,7,86,1537,48,2
19648700000000,Palos Verdes Peninsula Unified,1,3,26,8,4
19648700000000,Palos Verdes Peninsula Unified,2,274,3165,564,480
19648700000000,Palos Verdes Peninsula Unified,3,8,27,26,10
19648700000000,Palos Verdes Peninsula Unified,4,30,304,80,56
19648700000000,Palos Verdes Peninsula Unified,5,73,1218,2144,792
19648700000000,Palos Verdes Peninsula Unified,6,35,307,276,76
19648700000000,Palos Verdes Peninsula Unified,7,644,5995,1308,1020
19648700000000,Palos Verdes Peninsula Unified,9,13,590,30,24
19648700000000,Paramount Unified,1,2,12,8,4
19648700000000,Paramount Unified,2,6,107,564,480
19648700000000,Paramount Unified,3,7,119,26,10
19648700000000,Paramount Unified,4,10,77,80,56
19648700000000,Paramount Unified,5,1158,13760,2144,792
19648700000000,Paramount Unified,6,120,1314,276,76
19648700000000,Paramount Unified,7,13,168,1308,1020
19648700000000,Paramount Unified,9,3,107,30,24
19648800000000,Pasadena Unified,0,12,206,24,2
19648800000000,Pasadena Unified,1,3,68,4,0
19648800000000,Pasadena Unified,2,37,868,62,46
19648800000000,Pasadena Unified,3,4,44,8,0
19648800000000,Pasadena Unified,4,26,327,48,28
19648800000000,Pasadena Unified,5,956,10837,1406,516
19648800000000,Pasadena Unified,6,267,2609,462,140
19648800000000,Pasadena Unified,7,215,3215,368,218
19648800000000,Pasadena Unified,9,38,412,58,48
19649100000000,Pomona Unified,0,2,47,2,2
19649100000000,Pomona Unified,1,0,38,2,0
19649100000000,Pomona Unified,2,94,934,176,108
19649100000000,Pomona Unified,3,4,29,6,2
19649100000000,Pomona Unified,4,27,313,52,36
19649100000000,Pomona Unified,5,1640,21512,2598,954
19649100000000,Pomona Unified,6,132,1227,226,90
19649100000000,Pomona Unified,7,73,961,132,72
19649100000000,Pomona Unified,9,25,250,46,22
19649600000000,San Marino Unified,2,157,1767,302,224
19649600000000,San Marino Unified,3,1,5,2,2
19649600000000,San Marino Unified,4,3,41,6,6
19649600000000,San Marino Unified,5,26,315,50,28
19649600000000,San Marino Unified,6,3,21,4,2
19649600000000,San Marino Unified,7,69,797,136,116
19649600000000,San Marino Unified,9,9,192,18,16
19649800000000,Santa Monica-Malibu Unified,2,67,657,130,124
19649800000000,Santa Monica-Malibu Unified,3,4,31,6,6
19649800000000,Santa Monica-Malibu Unified,4,8,83,16,16
19649800000000,Santa Monica-Malibu Unified,5,296,3341,526,376
19649800000000,Santa Monica-Malibu Unified,6,68,729,132,68
19649800000000,Santa Monica-Malibu Unified,7,451,5791,852,724
19649800000000,Santa Monica-Malibu Unified,9,36,610,68,56
19650300000000,South Pasadena Unified,0,2,28,4,2
19650300000000,South Pasadena Unified,1,1,16,2,2
19650300000000,South Pasadena Unified,2,161,1605,306,272
19650300000000,South Pasadena Unified,4,9,120,18,12
19650300000000,South Pasadena Unified,5,89,1154,168,88
19650300000000,South Pasadena Unified,6,12,79,24,16
19650300000000,South Pasadena Unified,7,100,1411,194,164
19650300000000,South Pasadena Unified,9,10,346,18,10
19650500000000,Sulphur Springs Union,1,0,10,2,0
19650500000000,Sulphur Springs Union,2,0,256,708,508
19650500000000,Sulphur Springs Union,3,0,14,2,2
19650500000000,Sulphur Springs Union,4,0,217,18,10
19650500000000,Sulphur Springs Union,5,0,2778,210,58
19650500000000,Sulphur Springs Union,6,0,329,4,2
19650500000000,Sulphur Springs Union,7,0,1602,106,64
19650500000000,Sulphur Springs Union,9,0,231,32,20
19650500000000,Temple City Unified,1,2,14,2,0
19650500000000,Temple City Unified,2,363,3791,708,508
19650500000000,Temple City Unified,3,1,9,2,2
19650500000000,Temple City Unified,4,9,89,18,10
19650500000000,Temple City Unified,5,110,1245,210,58
19650500000000,Temple City Unified,6,2,27,4,2
19650500000000,Temple City Unified,7,54,617,106,64
19650500000000,Temple City Unified,9,16,161,32,20
19650600000000,Torrance Unified,0,26,325,54,28
19650600000000,Torrance Unified,1,15,72,28,8
19650600000000,Torrance Unified,2,639,7123,1272,908
19650600000000,Torrance Unified,3,16,141,32,14
19650600000000,Torrance Unified,4,140,1210,278,182
19650600000000,Torrance Unified,5,571,6686,1090,408
19650600000000,Torrance Unified,6,121,951,220,90
19650600000000,Torrance Unified,7,570,5831,1098,536
19650600000000,Torrance Unified,9,94,1608,186,96
19650900000000,West Covina Unified,0,5,44,10,2
19650900000000,West Covina Unified,1,3,48,6,2
19650900000000,West Covina Unified,2,102,1224,212,136
19650900000000,West Covina Unified,3,1,61,2,0
19650900000000,West Covina Unified,4,57,538,116,66
19650900000000,West Covina Unified,5,761,8999,1360,414
19650900000000,West Covina Unified,6,83,1066,150,12
19650900000000,West Covina Unified,7,210,2164,384,40
19650900000000,West Covina Unified,9,8,69,14,4
19651300000000,Whittier Union High,1,17,33,30,12
19651300000000,Whittier Union High,2,33,130,66,56
19651300000000,Whittier Union High,3,8,20,14,8
19651300000000,Whittier Union High,4,45,129,80,46
19651300000000,Whittier Union High,5,2981,11417,5114,2568
19651300000000,Whittier Union High,6,33,111,64,30
19651300000000,Whittier Union High,7,287,1118,498,264
19651300000000,Whittier Union High,9,4,23,2,0
19651400000000,William S. Hart Union High,0,18,55,18,6
19651400000000,William S. Hart Union High,1,18,76,26,10
19651400000000,William S. Hart Union High,2,266,1615,502,404
19651400000000,William S. Hart Union High,3,14,40,26,8
19651400000000,William S. Hart Union High,4,217,1162,418,306
19651400000000,William S. Hart Union High,5,2165,10225,3042,1066
19651400000000,William S. Hart Union High,6,332,1354,444,148
19651400000000,William S. Hart Union High,7,2126,11312,3996,2294
19651400000000,William S. Hart Union High,9,146,1144,290,166
19734400000000,Compton Unified,0,2,15,2,2
19734400000000,Compton Unified,1,1,33,2,2
19734400000000,Compton Unified,3,10,150,20,2
19734400000000,Compton Unified,4,1,14,2,0
19734400000000,Compton Unified,5,1035,17494,1524,464
19734400000000,Compton Unified,6,303,4249,440,72
19734400000000,Compton Unified,7,5,74,4,0
19734400000000,Compton Unified,9,2,64,2,0
19734500000000,Hacienda la Puente Unified,0,1,2,2,0
19734500000000,Hacienda la Puente Unified,1,3,27,16,2
19734500000000,Hacienda la Puente Unified,2,240,2422,1056,660
19734500000000,Hacienda la Puente Unified,3,8,66,20,4
19734500000000,Hacienda la Puente Unified,4,27,349,276,152
19734500000000,Hacienda la Puente Unified,5,1350,15752,3394,808
19734500000000,Hacienda la Puente Unified,6,23,195,74,18
19734500000000,Hacienda la Puente Unified,7,85,711,224,70
19734500000000,Hacienda la Puente Unified,9,4,118,22,14
19734500000000,Rowland Unified,0,2,139,2,0
19734500000000,Rowland Unified,1,15,114,16,2
19734500000000,Rowland Unified,2,330,3007,1056,660
19734500000000,Rowland Unified,3,4,43,20,4
19734500000000,Rowland Unified,4,120,1190,276,152
19734500000000,Rowland Unified,5,702,9363,3394,808
19734500000000,Rowland Unified,6,26,385,74,18
19734500000000,Rowland Unified,7,47,690,224,70
19734500000000,Rowland Unified,9,9,124,22,14
19734600000000,Walnut Valley Unified,1,2,13,4,0
19734600000000,Walnut Valley Unified,2,880,8324,1742,1324
19734600000000,Walnut Valley Unified,3,15,103,30,20
19734600000000,Walnut Valley Unified,4,73,784,142,94
19734600000000,Walnut Valley Unified,5,332,3333,662,276
19734600000000,Walnut Valley Unified,6,41,347,84,30
19734600000000,Walnut Valley Unified,7,130,1280,272,130
19734600000000,Walnut Valley Unified,9,11,344,20,14
19752900000000,San Gabriel Unified,0,3,79,4,0
19752900000000,San Gabriel Unified,1,2,20,6,0
19752900000000,San Gabriel Unified,2,292,2744,8,0
19752900000000,San Gabriel Unified,5,327,2666,426,0
19752900000000,San Gabriel Unified,6,15,121,26,0
19752900000000,San Gabriel Unified,7,76,507,114,0
19752900000000,San Gabriel Unified,9,18,112,34,0
19753100000000,Acton-Agua Dulce Unified,0,45,108,4,0
19753100000000,Acton-Agua Dulce Unified,1,4,33,4,0
19753100000000,Acton-Agua Dulce Unified,2,13,179,18,6
19753100000000,Acton-Agua Dulce Unified,4,4,97,4,0
19753100000000,Acton-Agua Dulce Unified,5,340,1382,142,18
19753100000000,Acton-Agua Dulce Unified,6,112,358,38,2
19753100000000,Acton-Agua Dulce Unified,7,125,1774,162,34
19753100000000,Acton-Agua Dulce Unified,9,2,92,4,2
19753300000000,Manhattan Beach Unified,0,7,25,10,10
19753300000000,Manhattan Beach Unified,1,1,12,2,2
19753300000000,Manhattan Beach Unified,2,70,681,140,140
19753300000000,Manhattan Beach Unified,3,2,16,4,4
19753300000000,Manhattan Beach Unified,4,3,70,6,6
19753300000000,Manhattan Beach Unified,5,102,783,208,206
19753300000000,Manhattan Beach Unified,6,23,168,42,42
19753300000000,Manhattan Beach Unified,7,357,4377,708,708
19753300000000,Manhattan Beach Unified,9,66,758,132,132
19753400000000,Redondo Beach Unified,1,1,41,2,2
19753400000000,Redondo Beach Unified,2,75,960,148,112
19753400000000,Redondo Beach Unified,3,9,78,18,4
19753400000000,Redondo Beach Unified,4,14,240,26,18
19753400000000,Redondo Beach Unified,5,188,2170,336,138
19753400000000,Redondo Beach Unified,6,69,542,128,64
19753400000000,Redondo Beach Unified,7,344,4729,598,370
19753400000000,Redondo Beach Unified,9,16,603,30,12
19756600000000,SBE - New West Charter,7,0,274,2,0
19756600000000,SBE - New West Charter,9,0,61,2,0
19757000000000,SBE - The School of Arts and Enterprise,0,1,3,2,0
19757000000000,SBE - The School of Arts and Enterprise,1,1,1,1,1
19757000000000,SBE - The School of Arts and Enterprise,5,74,533,132,76
19757000000000,SBE - The School of Arts and Enterprise,6,8,46,12,4
19757000000000,SBE - The School of Arts and Enterprise,7,11,77,22,10
19757000000000,SBE - The School of Arts and Enterprise,9,2,19,2,0
19757100000000,Alhambra Unified,1,2,40,4,4
19757100000000,Alhambra Unified,2,1159,8872,2192,1452
19757100000000,Alhambra Unified,4,32,329,56,40
19757100000000,Alhambra Unified,5,766,7453,1324,386
19757100000000,Alhambra Unified,6,10,119,18,12
19757100000000,Alhambra Unified,7,36,347,62,16
19757100000000,Alhambra Unified,9,30,364,56,36
19765000000000,SBE - Lifeline Education Charter,5,40,372,68,68
19765000000000,SBE - Lifeline Education Charter,6,15,101,28,28
19768700000000,Wiseburn Unified,2,13,141,26,26
19768700000000,Wiseburn Unified,3,2,26,4,4
19768700000000,Wiseburn Unified,4,4,61,8,8
19768700000000,Wiseburn Unified,5,135,2262,236,232
19768700000000,Wiseburn Unified,6,42,634,78,76
19768700000000,Wiseburn Unified,7,46,660,76,72
19768700000000,Wiseburn Unified,9,5,230,10,10
19768900000000,SBE - Anahuacalmecac International Preparatory Hig,5,28,109,60,34
19768900000000,SBE - Anahuacalmecac International Preparatory Hig,9,1,1,1,0
20102100000000,Madera County Office of Education,1,2,8,2,0
20102100000000,Madera County Office of Education,5,289,768,290,0
20102100000000,Madera County Office of Education,6,5,22,4,0
20102100000000,Madera County Office of Education,7,41,142,32,0
20102100000000,Madera County Office of Education,9,4,12,4,0
20652000000000,Chowchilla Union High,1,5,13,6,2
20652000000000,Chowchilla Union High,2,3,16,4,2
20652000000000,Chowchilla Union High,4,3,6,6,2
20652000000000,Chowchilla Union High,5,142,592,240,72
20652000000000,Chowchilla Union High,6,7,31,10,0
20652000000000,Chowchilla Union High,7,85,365,152,60
20652400000000,Madera Unified,0,5,17,8,6
20652400000000,Madera Unified,1,5,93,4,2
20652400000000,Madera Unified,2,21,228,42,24
20652400000000,Madera Unified,3,1,12,2,0
20652400000000,Madera Unified,4,3,40,6,6
20652400000000,Madera Unified,5,1054,18023,1812,644
20652400000000,Madera Unified,6,28,399,42,14
20652400000000,Madera Unified,7,148,1523,270,134
20652400000000,Madera Unified,9,1,80,2,2
20755800000000,Golden Valley Unified,1,3,28,4,2
20755800000000,Golden Valley Unified,2,3,45,4,0
20755800000000,Golden Valley Unified,4,1,10,2,0
20755800000000,Golden Valley Unified,5,62,718,108,38
20755800000000,Golden Valley Unified,6,2,25,4,0
20755800000000,Golden Valley Unified,7,80,1068,154,52
20756100000000,Chawanakee Unified,1,8,75,14,0
20756100000000,Chawanakee Unified,2,1,8,2,0
20756100000000,Chawanakee Unified,5,23,207,42,0
20756100000000,Chawanakee Unified,6,3,8,4,0
20756100000000,Chawanakee Unified,7,92,678,174,0
20756100000000,Chawanakee Unified,9,13,91,26,0
20764100000000,Yosemite Unified,0,1,1,1,0
20764100000000,Yosemite Unified,1,11,76,22,6
20764100000000,Yosemite Unified,2,2,15,4,4
20764100000000,Yosemite Unified,4,1,4,2,2
20764100000000,Yosemite Unified,5,47,359,84,18
20764100000000,Yosemite Unified,7,128,1373,246,86
20764100000000,Yosemite Unified,9,12,143,20,6
21102200000000,Marin County Office of Education,2,2,14,4,0
21102200000000,Marin County Office of Education,5,13,82,20,0
21102200000000,Marin County Office of Education,6,1,40,4,0
21102200000000,Marin County Office of Education,7,13,134,8,0
21102200000000,Marin County Office of Education,9,1,6,2,0
21654200000000,Novato Unified,0,1,10,2,2
21654200000000,Novato Unified,1,3,52,6,2
21654200000000,Novato Unified,2,32,377,62,46
21654200000000,Novato Unified,4,4,79,8,4
21654200000000,Novato Unified,5,172,2741,320,70
21654200000000,Novato Unified,6,19,228,32,6
21654200000000,Novato Unified,7,357,4114,702,388
21654200000000,Novato Unified,9,27,407,52,28
21654700000000,San Rafael City High,0,0,1,1,0
21654700000000,San Rafael City High,1,9,24,4,0
21654700000000,San Rafael City High,2,37,124,2,0
21654700000000,San Rafael City High,4,11,29,2,0
21654700000000,San Rafael City High,5,267,1261,50,0
21654700000000,San Rafael City High,7,185,857,8,0
21654700000000,Sausalito Marin City,0,0,2,1,0
21654700000000,Sausalito Marin City,2,0,48,2,0
21654700000000,Sausalito Marin City,4,0,5,2,0
21654700000000,Sausalito Marin City,5,0,158,50,0
21654700000000,Sausalito Marin City,7,0,149,8,0
21654800000000,Tamalpais Union High,0,1,122,2,0
21654800000000,Tamalpais Union High,1,1,12,2,2
21654800000000,Tamalpais Union High,2,37,214,72,64
21654800000000,Tamalpais Union High,3,3,13,6,2
21654800000000,Tamalpais Union High,4,8,32,14,10
21654800000000,Tamalpais Union High,5,108,433,198,102
21654800000000,Tamalpais Union High,6,34,116,58,12
21654800000000,Tamalpais Union High,7,684,3050,1328,1074
21654800000000,Tamalpais Union High,9,62,173,120,94
21733600000000,Shoreline Unified,3,1,5,2,0
21733600000000,Shoreline Unified,5,28,288,50,22
21733600000000,Shoreline Unified,7,24,208,44,22
21733600000000,Shoreline Unified,9,1,2,2,0
22102200000000,Mariposa County Office of Education,5,1,10,2,0
22102200000000,Mariposa County Office of Education,7,6,43,4,0
22655300000000,Mariposa County Unified,0,2,17,4,0
22655300000000,Mariposa County Unified,1,2,77,8,2
22655300000000,Mariposa County Unified,2,1,24,2,2
22655300000000,Mariposa County Unified,4,2,14,4,0
22655300000000,Mariposa County Unified,5,21,278,38,14
22655300000000,Mariposa County Unified,6,4,15,10,0
